control_index,t,rudder_deg_ref,rudder_deg_pil,rudder_error_deg,sail_deg_ref,sail_deg_pil,sail_error_deg,solver_status_pil,candidate_type_selected_pil,candidate_set_size_pil,intervention_pil
95,95.0000000000008,0.0026457717011985,0.0026457717011985,0.0,28.49939404070245,28.49939404070246,7.105427357601002e-15,inactive_passthrough,nominal_passthrough,1,False
96,96.00000000000082,0.0022388159325599,0.0022388159325599,0.0,28.498969545257225,28.498969545257225,0.0,inactive_passthrough,nominal_passthrough,1,False
97,97.00000000000084,0.0008614888326721,0.0008614888326721,0.0,28.49934908644715,28.499349086447143,-7.105427357601002e-15,inactive_passthrough,nominal_passthrough,1,False
98,98.00000000000084,-0.0001760574708633,-0.0001760574708633,0.0,28.499858140691767,28.49985814069177,3.552713678800501e-15,inactive_passthrough,nominal_passthrough,1,False
99,99.00000000000088,-0.0005123120405503,-0.0005123120405503,0.0,28.500146314792342,28.50014631479234,-3.552713678800501e-15,inactive_passthrough,nominal_passthrough,1,False
100,100.00000000000088,-0.0003754649954765,-0.0003754649954765,0.0,28.50018710462352,28.50018710462352,0.0,inactive_passthrough,nominal_passthrough,1,False
101,101.0000000000009,-0.000115815583119,-0.000115815583119,0.0,28.500103025728176,28.500103025728176,0.0,inactive_passthrough,nominal_passthrough,1,False
102,102.00000000000092,5.466829345432591e-05,5.466829345432591e-05,0.0,28.500012436641768,28.50001243664177,3.552713678800501e-15,inactive_passthrough,nominal_passthrough,1,False
103,103.00000000000092,9.600355551350309e-05,9.600355551350309e-05,0.0,28.499968064865897,28.49996806486589,-7.105427357601002e-15,inactive_passthrough,nominal_passthrough,1,False
104,104.00000000000094,6.132074618275177e-05,6.132074618275175e-05,-1.3552527156068805e-20,28.49996687276896,28.49996687276896,0.0,inactive_passthrough,nominal_passthrough,1,False
105,105.00000000000097,1.3773168548877312e-05,1.3773168548877314e-05,1.6940658945086007e-21,28.49998427454156,28.49998427454155,-1.0658141036401503e-14,inactive_passthrough,nominal_passthrough,1,False
106,106.00000000000097,-1.3432892302715348e-05,-1.3432892302715351e-05,-3.3881317890172014e-21,28.50000000430073,28.50000000430073,0.0,inactive_passthrough,nominal_passthrough,1,False
107,107.00000000000098,-1.7482544613610455e-05,-1.7482544613610458e-05,-3.3881317890172014e-21,28.500006540107147,28.500006540107147,0.0,inactive_passthrough,nominal_passthrough,1,False
108,108.000000000001,-9.71789152634213e-06,-9.71789152634213e-06,0.0,28.500005722470505,28.500005722470505,0.0,inactive_passthrough,nominal_passthrough,1,False
109,109.000000000001,-1.2383563361740283e-06,-1.2383563361740277e-06,6.352747104407253e-22,28.50000228999592,28.50000228999592,0.0,inactive_passthrough,nominal_passthrough,1,False
110,110.00000000000102,2.955535804324332e-06,2.955535804324332e-06,0.0,28.49999962561735,28.499999625617345,-3.552713678800501e-15,inactive_passthrough,nominal_passthrough,1,False
111,111.00000000000104,-35.0,-35.0,0.0,28.4999987205236,28.4999987205236,0.0,inactive_passthrough,nominal_passthrough,1,False
112,112.00000000000104,-35.0,-35.0,0.0,23.832625293035893,23.8326252930359,7.105427357601002e-15,inactive_passthrough,nominal_passthrough,1,False
113,113.00000000000108,-35.0,-35.0,0.0,13.577748713518,13.577748713517996,-3.552713678800501e-15,inactive_passthrough,nominal_passthrough,1,False
114,114.00000000000108,-35.0,-35.0,0.0,6.000000000000001,6.000000000000001,0.0,inactive_passthrough,nominal_passthrough,1,False
115,115.0000000000011,-20.98632735750446,-20.986327357504464,-3.552713678800501e-15,12.72795485995504,12.72795485995504,0.0,inactive_passthrough,nominal_passthrough,1,False
116,116.00000000000112,0.8769443403547446,0.8769443403547443,-2.220446049250313e-16,24.931190172033137,24.931190172033133,-3.552713678800501e-15,inactive_passthrough,nominal_passthrough,1,False
117,117.00000000000112,10.753841065979245,10.753841065979246,1.7763568394002505e-15,32.25785725398862,32.25785725398862,0.0,inactive_passthrough,nominal_passthrough,1,False
118,118.00000000000114,9.78701996267272,9.78701996267272,0.0,34.00154264320403,34.00154264320403,0.0,inactive_passthrough,nominal_passthrough,1,False
